generation,scenario,id,normPref,aprioriAck,legalAck,careAck,epistemicAck,attempts,successes,conflict,debt,momentum,trustCount,trustMax,fulfilled,denied,expired,repaired,role,temperament,moralStance,scenarioGroup,memoryLength,affiliation,enableMoralRepair,enableDirectedEmergence,enableNonReciprocalTargeting,batchRun
5,utopian,8999,epistemic,true,true,true,true,171,97,1,1,0.853,2,23,1,1,0,0,disruptor,0.4494904283907699,reactive,utopian,0.8426209341529303,pref_epistemic,true,true,true,1
5,utopian,9000,legal,true,true,true,true,311,202,1,1,0.470,2,119,1,1,0,0,responder,0.541126151646773,proactive,utopian,0.5434823482339501,pref_legal,true,true,true,1
5,utopian,9001,care,true,true,true,true,245,165,0,0,0.835,1,89,1,0,0,0,mediator,0.9857882488175703,proactive,utopian,0.9616213376916909,pref_care,true,true,true,1
5,utopian,9002,apriori,true,false,true,true,113,63,0,0,0.458,1,14,1,0,0,0,responder,0.5179715553452814,reactive,pluralist,0.7632443592652027,pref_legal,true,true,true,1
5,utopian,9003,legal,true,true,true,true,171,104,1,1,0.486,2,31,1,1,0,0,initiator,0.7226731510904133,proactive,utopian,0.7746260541877483,pref_epistemic,true,true,true,1
5,utopian,9004,legal,true,true,true,true,57,6,1,1,0.609,1,0,0,1,0,0,initiator,0.2098716237780348,proactive,utopian,0.6147349403824292,pref_legal,true,true,true,1
5,utopian,9005,epistemic,true,true,true,true,57,53,0,0,0.655,1,52,1,0,0,0,mediator,0.6184359297320046,reactive,utopian,0.3846300746590295,pref_epistemic,true,true,true,1
5,utopian,9006,legal,true,true,true,true,57,31,0,0,0.405,1,8,1,0,0,0,mediator,0.08410057937692605,reactive,utopian,0.972500503439665,pref_legal,true,true,true,1
5,utopian,9007,epistemic,true,true,true,true,66,49,0,0,0.603,1,32,1,0,0,0,disruptor,0.716431605017681,reactive,utopian,0.9597977052488516,pref_legal,true,true,true,1
5,utopian,9008,epistemic,true,true,true,false,113,37,2,2,0.606,2,0,0,2,0,0,mediator,0.7819814068250057,reactive,pluralist,0.6522559609345946,pref_epistemic,true,true,true,1
5,utopian,9011,legal,true,true,true,true,310,174,0,0,0.457,2,45,2,0,0,0,mediator,0.8301488651070195,proactive,utopian,0.6600409148630031,pref_apriori,true,true,true,1
5,utopian,9012,legal,true,true,true,true,236,159,0,0,0.622,3,52,3,0,0,0,disruptor,0.713840083146941,reactive,utopian,0.20046242041981213,pref_legal,true,true,true,1
5,utopian,9013,epistemic,true,true,true,true,0,0,0,0,0.995,0,0,0,0,0,0,initiator,0.017438026770159376,proactive,utopian,0.4730206272085319,pref_epistemic,true,true,true,1
5,utopian,9014,epistemic,true,true,true,true,0,0,0,0,0.712,0,0,0,0,0,0,disruptor,0.09485486716770941,proactive,utopian,0.25136266866436374,pref_epistemic,true,true,true,1
5,utopian,9016,epistemic,true,true,true,true,0,0,0,0,0.734,0,0,0,0,0,0,mediator,0.2553167586153039,proactive,utopian,0.8610802905539885,pref_epistemic,true,true,true,1
5,utopian,9017,legal,true,true,true,true,179,106,1,1,0.577,3,38,2,1,0,0,disruptor,0.8735715581296534,proactive,utopian,0.8659264412765189,pref_legal,true,true,true,1
5,utopian,9018,epistemic,true,true,true,true,170,106,1,1,0.599,1,44,0,1,0,0,initiator,0.48510083069911036,proactive,utopian,0.7412142855835839,pref_legal,true,true,true,1
5,utopian,9019,care,true,true,true,true,113,61,1,1,0.926,1,20,0,1,0,0,initiator,0.13276100546311564,proactive,utopian,0.5433015539839856,pref_care,true,true,true,1
5,utopian,9020,care,false,false,true,true,0,0,0,0,0.467,0,0,0,0,0,0,responder,0.02752740934964726,reactive,pluralist,0.863214002266204,pref_care,true,true,true,1
5,utopian,9021,epistemic,true,true,true,true,189,143,0,0,0.735,2,49,2,0,0,0,responder,0.7262833286113224,reactive,utopian,0.9261562781600174,pref_epistemic,true,true,true,1
5,utopian,9022,apriori,true,true,true,true,414,174,2,2,0.492,3,1,1,2,0,0,mediator,0.41494471272898603,reactive,utopian,0.9349498727416139,pref_apriori,true,true,true,1
5,utopian,9023,legal,true,true,true,true,170,106,1,1,0.457,2,31,1,1,0,0,mediator,0.6044138888164018,reactive,utopian,0.5892186145930556,pref_legal,true,true,true,1
5,utopian,9025,apriori,true,true,true,true,284,175,0,0,0.735,1,66,1,0,0,0,responder,0.2758366404897583,reactive,utopian,0.37834434726775057,pref_apriori,true,true,true,1
5,utopian,9026,epistemic,true,true,true,true,197,87,1,1,0.872,2,10,0,1,0,1,responder,0.15959573315417908,reactive,utopian,0.7180198665860684,pref_care,true,true,true,1
5,utopian,9027,epistemic,true,true,true,true,0,0,0,0,0.944,0,0,0,0,0,0,mediator,0.28679264309076435,proactive,utopian,0.5987571521096455,pref_epistemic,true,true,true,1
5,utopian,9028,care,true,true,true,true,0,0,0,0,1.000,0,0,0,0,0,0,responder,0.5166054711058086,reactive,utopian,0.8581344980235366,pref_care,true,true,true,1
5,utopian,9029,apriori,true,true,true,true,0,0,0,0,0.534,0,0,0,0,0,0,mediator,0.3992602413850741,reactive,utopian,0.24538089122603593,pref_apriori,true,true,true,1
5,utopian,9030,legal,false,true,true,true,0,0,0,0,0.493,0,0,0,0,0,0,mediator,0.014635983937500319,reactive,pluralist,0.5040334832628537,pref_legal,true,true,true,1
5,utopian,9031,apriori,true,true,true,true,171,145,0,0,0.972,1,119,1,0,0,0,disruptor,0.4946386295975498,proactive,utopian,0.4253851661609425,pref_apriori,true,true,true,1
5,utopian,9032,epistemic,true,true,false,true,57,21,1,1,0.664,1,1,0,1,0,0,initiator,0.5537788437350694,proactive,pluralist,0.20044702406758388,pref_care,true,true,true,1
5,utopian,9033,legal,true,true,true,true,113,107,0,0,0.486,1,101,1,0,0,0,mediator,0.6614946035247181,proactive,utopian,0.529048182437718,pref_legal,true,true,true,1
5,utopian,9034,legal,true,true,true,true,285,138,1,1,0.358,2,6,1,1,0,0,responder,0.23550578997568694,proactive,utopian,0.5592698890190417,pref_apriori,true,true,true,1
5,utopian,9035,legal,true,true,true,true,114,81,0,0,0.619,1,48,1,0,0,0,mediator,0.5028243162616245,proactive,utopian,0.6678649519215132,pref_legal,true,true,true,1
5,utopian,9036,legal,true,true,true,true,57,29,1,1,0.960,1,7,0,1,0,0,mediator,0.8662449594499181,proactive,utopian,0.8272827725919429,pref_legal,true,true,true,1
5,utopian,9037,apriori,false,true,true,true,0,0,0,0,0.912,0,0,0,0,0,0,mediator,0.0475861083066903,proactive,pluralist,0.9358360693013836,pref_apriori,true,true,true,1
5,utopian,9038,apriori,true,true,true,true,0,0,0,0,0.606,0,0,0,0,0,0,initiator,0.7497585260207881,proactive,utopian,0.39637566623913695,pref_apriori,true,true,true,1
5,utopian,9039,epistemic,true,true,true,true,0,0,0,0,0.348,0,0,0,0,0,0,mediator,0.8037302091944123,proactive,utopian,0.20434315727097685,pref_epistemic,true,true,true,1
5,utopian,9040,care,true,true,true,true,114,80,0,0,0.779,2,52,2,0,0,0,disruptor,0.0789699098112504,reactive,utopian,0.2878526180551436,pref_care,true,true,true,1
5,utopian,9041,epistemic,true,true,true,true,0,0,0,0,0.996,0,0,0,0,0,0,initiator,0.54862195264829,reactive,utopian,0.9480174100713836,pref_epistemic,true,true,true,1
5,utopian,9042,legal,false,true,true,true,0,0,0,0,0.530,0,0,0,0,0,0,responder,0.9250407564569061,reactive,pluralist,0.558536121797893,pref_legal,true,true,true,1
5,utopian,9043,legal,true,true,true,true,114,34,1,1,0.432,2,5,1,1,0,0,disruptor,0.3327267378735803,proactive,utopian,0.585907707911526,pref_legal,true,true,true,1
5,utopian,9044,epistemic,true,true,false,false,113,55,1,1,1.000,1,6,0,1,0,0,initiator,0.5014246161010626,reactive,pluralist,0.4514551718517362,pref_apriori,true,true,true,1
5,utopian,9045,care,true,true,true,true,0,0,0,0,0.556,0,0,0,0,0,0,initiator,0.33049964447882185,reactive,utopian,0.8216264546257399,pref_care,true,true,true,1
5,utopian,9046,apriori,true,true,true,true,57,56,0,0,0.825,1,55,1,0,0,0,responder,0.9381222690433868,proactive,utopian,0.4753823432015555,pref_apriori,true,true,true,1
5,utopian,9047,care,true,true,true,true,0,0,0,0,0.481,0,0,0,0,0,0,initiator,0.2624243549990616,proactive,utopian,0.5899123737306666,pref_care,true,true,true,1
5,utopian,9049,apriori,true,true,true,false,338,221,2,2,0.610,3,64,1,2,0,0,disruptor,0.886993715065556,reactive,pluralist,0.9834682922637801,pref_apriori,true,true,true,1
5,utopian,9050,care,true,true,true,true,169,66,0,0,0.910,1,2,1,0,0,0,disruptor,0.9148667559392496,proactive,utopian,0.8583577802732891,pref_care,true,true,true,1
5,utopian,9051,epistemic,true,true,true,true,113,61,0,0,0.377,1,9,1,0,0,0,initiator,0.019136408739678035,reactive,utopian,0.3418256868665351,pref_epistemic,true,true,true,1
5,utopian,9053,legal,true,true,true,true,56,19,1,1,0.542,1,0,0,1,0,0,disruptor,0.5074858354981703,proactive,utopian,0.4275116420082042,pref_legal,true,true,true,1
5,utopian,9054,epistemic,true,true,true,true,0,0,0,0,0.312,0,0,0,0,0,0,initiator,0.8458727956018498,proactive,utopian,0.6659204247867786,pref_epistemic,true,true,true,1
5,utopian,9055,care,true,true,true,true,0,0,0,0,0.709,0,0,0,0,0,0,disruptor,0.40167532005197504,reactive,utopian,0.947104605395084,pref_care,true,true,true,1
5,utopian,9056,legal,true,true,true,true,113,80,0,0,0.493,2,42,2,0,0,0,disruptor,0.19045535120471202,reactive,utopian,0.265631986567956,pref_legal,true,true,true,1
5,utopian,9057,care,true,false,true,true,227,109,1,1,0.729,1,2,0,1,0,0,initiator,0.056193703241844584,proactive,pluralist,0.23136548187393383,pref_care,true,true,true,1
5,utopian,9058,epistemic,true,true,true,true,114,88,1,1,0.952,1,62,0,1,0,0,mediator,0.5089098996406785,proactive,utopian,0.2889328045622822,pref_epistemic,true,true,true,1
5,utopian,9059,legal,true,true,true,true,0,0,0,0,0.511,0,0,0,0,0,0,responder,0.14789409779033913,proactive,utopian,0.4065336924284559,pref_legal,true,true,true,1
5,utopian,9060,legal,true,true,true,true,57,51,0,0,0.548,1,46,1,0,0,0,initiator,0.5392739645808705,reactive,utopian,0.9549382387010559,pref_legal,true,true,true,1
5,utopian,9061,epistemic,true,true,true,false,113,57,1,1,0.596,1,3,0,1,0,0,initiator,0.9321604173625123,reactive,pluralist,0.7518776911927583,pref_epistemic,true,true,true,1
5,utopian,9062,legal,true,true,true,true,0,0,0,0,0.556,0,0,0,0,0,0,initiator,0.7404799385230318,proactive,utopian,0.4079309508432982,pref_legal,true,true,true,1
5,utopian,9063,epistemic,true,true,true,true,0,0,0,0,0.800,0,0,0,0,0,0,mediator,0.2332111868147152,reactive,utopian,0.32414020901826857,pref_epistemic,true,true,true,1
5,utopian,9064,legal,true,false,true,true,113,100,0,0,0.724,1,87,1,0,0,0,mediator,0.14628498437655657,proactive,pluralist,0.9759256385609612,pref_legal,true,true,true,1
5,utopian,9065,care,true,true,true,true,0,0,0,0,0.454,0,0,0,0,0,0,initiator,0.6186155559696714,reactive,utopian,0.7917547513330414,pref_care,true,true,true,1
5,utopian,9066,legal,true,true,true,true,0,0,0,0,0.548,0,0,0,0,0,0,mediator,0.611793861982243,proactive,utopian,0.31167747617450914,pref_legal,true,true,true,1
5,utopian,9067,legal,true,true,true,true,0,0,0,0,0.744,0,0,0,0,0,0,disruptor,0.44628398144504944,reactive,utopian,0.41871797594733984,pref_legal,true,true,true,1
5,utopian,9068,care,true,true,true,true,0,0,0,0,0.764,0,0,0,0,0,0,disruptor,0.6863263500739656,reactive,utopian,0.8399576315107997,pref_care,true,true,true,1
5,utopian,9069,legal,false,true,true,true,0,0,0,0,0.880,0,0,0,0,0,0,disruptor,0.02078799593585101,proactive,pluralist,0.5267530173661263,pref_legal,true,true,true,1
5,utopian,9070,apriori,true,false,true,true,0,0,0,0,0.885,0,0,0,0,0,0,responder,0.7321795134352814,reactive,pluralist,0.250192216985841,pref_apriori,true,true,true,1
5,utopian,9071,legal,true,false,true,true,0,0,0,0,0.922,0,0,0,0,0,0,initiator,0.20841637600147467,reactive,pluralist,0.7165803797279404,pref_legal,true,true,true,1
5,utopian,9072,epistemic,false,true,true,true,0,0,0,0,0.357,0,0,0,0,0,0,initiator,0.4731460823612168,proactive,pluralist,0.415456086847952,pref_epistemic,true,true,true,1
5,utopian,9073,legal,false,true,true,true,0,0,0,0,0.751,0,0,0,0,0,0,disruptor,0.24590377693016785,reactive,pluralist,0.27227765692498684,pref_legal,true,true,true,1
5,utopian,9074,care,true,true,true,true,0,0,0,0,0.848,0,0,0,0,0,0,initiator,0.9963053936909579,reactive,utopian,0.6611750837241821,pref_care,true,true,true,1
5,utopian,9075,legal,true,true,true,true,0,0,0,0,0.852,0,0,0,0,0,0,mediator,0.8004550083743847,proactive,utopian,0.5772507005311018,pref_legal,true,true,true,1
5,utopian,9076,epistemic,true,true,true,true,0,0,0,0,0.665,0,0,0,0,0,0,initiator,0.9372480702294077,proactive,utopian,0.2676520668137128,pref_epistemic,true,true,true,1
5,utopian,9077,epistemic,true,true,true,true,0,0,0,0,0.597,0,0,0,0,0,0,disruptor,0.14675877045846686,proactive,utopian,0.6125483570032029,pref_epistemic,true,true,true,1
5,utopian,9078,legal,true,true,true,false,0,0,0,0,0.543,0,0,0,0,0,0,initiator,0.54955283604735,proactive,pluralist,0.6237496047994788,pref_legal,true,true,true,1
5,utopian,9079,legal,true,true,true,true,0,0,0,0,0.679,0,0,0,0,0,0,initiator,0.21160378656551515,proactive,utopian,0.40677469697364926,pref_legal,true,true,true,1
5,utopian,9080,apriori,true,false,true,true,0,0,0,0,0.707,0,0,0,0,0,0,mediator,0.6597110775635703,reactive,pluralist,0.2342224504881071,pref_apriori,true,true,true,1
5,utopian,9081,care,true,true,true,true,0,0,0,0,0.390,0,0,0,0,0,0,mediator,0.6334640231498448,proactive,utopian,0.32364544177234245,pref_care,true,true,true,1
5,utopian,9082,epistemic,true,true,true,true,0,0,0,0,0.789,0,0,0,0,0,0,initiator,0.1531201015781486,reactive,utopian,0.5135313079020287,pref_epistemic,true,true,true,1
5,utopian,9083,care,true,true,true,true,0,0,0,0,0.931,0,0,0,0,0,0,disruptor,0.1072101785226941,reactive,utopian,0.8299276052811548,pref_care,true,true,true,1
5,utopian,9084,apriori,true,true,true,true,0,0,0,0,0.477,0,0,0,0,0,0,mediator,0.7562448441069575,proactive,utopian,0.6974369684600782,pref_apriori,true,true,true,1
5,utopian,9085,apriori,false,false,true,false,0,0,0,0,0.545,0,0,0,0,0,0,responder,0.3058661938831253,proactive,allCare,0.9867514736484795,pref_apriori,true,true,true,1
5,utopian,9086,legal,true,true,true,true,0,0,0,0,0.691,0,0,0,0,0,0,initiator,0.49506621218578595,reactive,utopian,0.3906686875414274,pref_legal,true,true,true,1
5,utopian,9087,apriori,true,true,false,true,0,0,0,0,0.993,0,0,0,0,0,0,mediator,0.4360868270156977,proactive,pluralist,0.9766509497094449,pref_apriori,true,true,true,1
5,utopian,9088,apriori,true,true,true,true,0,0,0,0,0.538,0,0,0,0,0,0,responder,0.3950594276389957,proactive,utopian,0.7687895877755311,pref_apriori,true,true,true,1
5,utopian,9089,epistemic,true,false,true,true,0,0,0,0,0.864,0,0,0,0,0,0,initiator,0.5867777552741472,reactive,pluralist,0.637343429808532,pref_epistemic,true,true,true,1
5,utopian,9090,care,true,true,true,true,0,0,0,0,0.437,0,0,0,0,0,0,initiator,0.5270306018686827,reactive,utopian,0.2071571108102652,pref_care,true,true,true,1
5,utopian,9091,care,true,true,true,true,0,0,0,0,0.214,0,0,0,0,0,0,responder,0.6010710809203519,proactive,utopian,0.4674764966626128,pref_care,true,true,true,1
5,utopian,9092,legal,true,true,true,true,0,0,0,0,0.967,0,0,0,0,0,0,responder,0.6020255707091714,proactive,utopian,0.4754702852506684,pref_legal,true,true,true,1
5,utopian,9093,legal,true,true,true,true,0,0,0,0,0.690,0,0,0,0,0,0,disruptor,0.004134967224342256,reactive,utopian,0.28095658112317556,pref_legal,true,true,true,1
5,utopian,9094,apriori,true,true,true,true,0,0,0,0,0.486,0,0,0,0,0,0,mediator,0.2720027991615792,proactive,utopian,0.6513916198483881,pref_apriori,true,true,true,1
5,utopian,9095,legal,false,true,true,true,0,0,0,0,0.537,0,0,0,0,0,0,responder,0.009300729479795877,reactive,pluralist,0.541109304177297,pref_legal,true,true,true,1
5,utopian,9096,apriori,true,false,true,true,0,0,0,0,0.496,0,0,0,0,0,0,mediator,0.19262112427212663,reactive,pluralist,0.46489459170227976,pref_apriori,true,true,true,1
5,utopian,9097,legal,true,true,true,true,0,0,0,0,0.699,0,0,0,0,0,0,responder,0.5116386021000651,reactive,utopian,0.9741251397050721,pref_legal,true,true,true,1
5,utopian,9098,apriori,true,true,true,true,0,0,0,0,0.393,0,0,0,0,0,0,mediator,0.8982549542450357,reactive,utopian,0.27766785937567473,pref_apriori,true,true,true,1
5,utopian,9099,apriori,true,true,true,true,0,0,0,0,0.683,0,0,0,0,0,0,mediator,0.3427781283873734,proactive,utopian,0.6060980439683374,pref_apriori,true,true,true,1
5,utopian,9100,epistemic,true,true,true,true,0,0,0,0,0.437,0,0,0,0,0,0,mediator,0.22189597636145952,proactive,utopian,0.24092775030138408,pref_epistemic,true,true,true,1
5,utopian,9101,care,true,true,true,true,0,0,0,0,0.950,0,0,0,0,0,0,initiator,0.28839322266147016,proactive,utopian,0.900878911153111,pref_care,true,true,true,1
5,utopian,9102,apriori,true,true,true,true,0,0,0,0,1.000,0,0,0,0,0,0,responder,0.520786170470618,reactive,utopian,0.24115767993726298,pref_apriori,true,true,true,1
5,utopian,9103,apriori,false,true,true,true,0,0,0,0,0.919,0,0,0,0,0,0,responder,0.29884864984254866,proactive,pluralist,0.3569297702207334,pref_apriori,true,true,true,1
5,utopian,9104,epistemic,true,true,true,true,0,0,0,0,1.000,0,0,0,0,0,0,mediator,0.28346879676700887,proactive,utopian,0.9327069749170529,pref_epistemic,true,true,true,1
5,utopian,9105,legal,true,true,true,true,0,0,0,0,0.338,0,0,0,0,0,0,responder,0.6625477778064787,proactive,utopian,0.2171899801446074,pref_legal,true,true,true,1
5,utopian,9106,care,true,true,true,true,0,0,0,0,0.571,0,0,0,0,0,0,initiator,0.6908076588931046,proactive,utopian,0.2135687268786442,pref_care,true,true,true,1
5,utopian,9107,apriori,true,true,true,true,0,0,0,0,0.838,0,0,0,0,0,0,initiator,0.4326099804979364,proactive,utopian,0.6988359628581536,pref_apriori,true,true,true,1
5,utopian,9108,legal,true,true,false,true,0,0,0,0,0.416,0,0,0,0,0,0,initiator,0.019127553506684936,proactive,pluralist,0.9342304394207299,pref_legal,true,true,true,1
6,utopian,8868,apriori,true,true,true,true,1320,862,1,1,0.518,3,298,2,1,0,0,disruptor,0.5607195035578171,reactive,utopian,0.5977676208988951,pref_apriori,true,true,true,1
6,utopian,8869,apriori,true,true,true,true,92,33,1,1,0.503,1,0,0,1,0,0,disruptor,0.4748767402468853,reactive,utopian,0.5866331071566759,pref_apriori,true,true,true,1
6,utopian,8870,epistemic,true,true,true,true,639,380,1,1,0.932,1,130,0,1,0,0,disruptor,0.1737050088086416,reactive,utopian,0.7009918110923186,pref_epistemic,true,true,true,1
6,utopian,8871,epistemic,true,true,true,true,1077,691,4,4,0.463,6,327,2,4,0,0,disruptor,0.4969288284322191,reactive,utopian,0.6202662578170925,pref_apriori,true,true,true,1
6,utopian,8872,apriori,true,true,true,true,509,336,1,1,0.314,4,98,3,1,0,0,responder,0.012386012391390144,reactive,utopian,0.44449497761687345,pref_apriori,true,true,true,1
6,utopian,8873,care,true,true,true,true,424,307,1,1,0.364,3,91,2,1,0,0,mediator,0.4530904157389759,proactive,utopian,0.5917880017751522,pref_care,true,true,true,1
6,utopian,8874,legal,true,true,true,true,786,484,2,2,0.598,4,88,2,2,0,0,responder,0.7982418444414188,reactive,utopian,0.701936323936051,pref_legal,true,true,true,1
6,utopian,8875,legal,true,true,true,true,600,345,2,2,0.633,4,156,2,2,0,0,responder,0.7891325780105004,proactive,utopian,0.696856595295746,pref_legal,true,true,true,1
6,utopian,8876,legal,true,true,true,true,285,222,2,2,0.642,3,85,1,2,0,0,initiator,0.3332294398630453,proactive,utopian,0.6923888578785423,pref_legal,true,true,true,1
6,utopian,8879,apriori,true,true,true,true,415,284,0,0,0.567,1,154,1,0,0,0,disruptor,0.8550492914076556,reactive,utopian,0.4866490695408461,pref_apriori,true,true,true,1
6,utopian,8881,legal,true,true,true,true,1130,672,4,4,0.810,7,111,3,4,0,0,disruptor,0.9635151231334877,reactive,utopian,0.42101153446173717,pref_legal,true,true,true,1
6,utopian,8883,care,true,true,true,true,779,405,1,1,0.744,4,106,3,1,0,0,initiator,0.04157420302437875,proactive,utopian,0.6576249275127097,pref_care,true,true,true,1
6,utopian,8885,care,true,true,true,true,903,588,0,0,0.460,3,169,3,0,0,0,initiator,0.875856627379076,reactive,utopian,0.4264138137091162,pref_care,true,true,true,1
6,utopian,8886,epistemic,true,true,true,true,813,500,0,0,0.490,2,236,2,0,0,0,disruptor,0.9264985816725219,proactive,utopian,0.4886667875252399,pref_epistemic,true,true,true,1
6,utopian,8887,legal,true,true,true,true,885,520,2,2,0.676,7,113,4,2,0,1,disruptor,0.1100569350405135,reactive,utopian,0.5110888211524746,pref_legal,true,true,true,1
6,utopian,8888,epistemic,true,true,true,true,562,367,1,1,0.875,3,127,2,1,0,0,disruptor,0.018536112534015547,reactive,utopian,0.7724387917634904,pref_epistemic,true,true,true,1
6,utopian,8890,legal,true,true,true,true,538,297,3,3,0.787,4,48,0,3,0,1,mediator,0.7173138371858178,reactive,utopian,0.6511880645457006,pref_legal,true,true,true,1
6,utopian,8891,epistemic,true,true,true,true,444,218,0,0,0.968,1,31,1,0,0,0,mediator,0.665855022870605,proactive,utopian,0.6589188961538275,pref_epistemic,true,true,true,1
6,utopian,8893,apriori,true,true,true,true,842,507,2,2,0.874,4,210,2,2,0,0,responder,0.8494524105710538,proactive,utopian,0.4233267621198875,pref_apriori,true,true,true,1
6,utopian,8896,apriori,true,true,true,true,0,0,0,0,0.692,0,0,0,0,0,0,disruptor,0.47887767655625557,proactive,utopian,0.7609284024995437,pref_apriori,true,true,true,1
6,utopian,8898,legal,true,true,true,true,1268,825,0,0,0.996,5,155,5,0,0,0,mediator,0.8134785511482383,proactive,utopian,0.7524014712163243,pref_legal,true,true,true,1
6,utopian,8899,epistemic,true,true,true,true,961,521,0,0,0.665,1,87,1,0,0,0,disruptor,0.8887665886635132,reactive,utopian,0.6390800952153027,pref_epistemic,true,true,true,1
6,utopian,8900,care,true,true,true,true,984,554,1,1,0.589,3,239,2,1,0,0,mediator,0.6898618113710725,reactive,utopian,0.6943081745534843,pref_care,true,true,true,1
6,utopian,8901,epistemic,true,true,true,true,679,367,2,2,0.400,5,125,3,2,0,0,responder,0.5473022245436544,proactive,utopian,0.6995578100774247,pref_legal,true,true,true,1
6,utopian,8902,apriori,true,true,true,true,547,272,2,2,0.660,5,36,3,2,0,0,responder,0.4127737968402716,reactive,utopian,0.6829941136655124,pref_legal,true,true,true,1
6,utopian,8904,legal,true,true,true,true,1400,853,1,1,0.582,7,223,5,1,0,1,mediator,0.6792859370733857,reactive,utopian,0.4749144541584287,pref_legal,true,true,true,1
6,utopian,8906,apriori,true,true,true,true,1365,769,2,2,0.603,4,302,1,2,0,1,responder,0.5408291317633019,proactive,utopian,0.5411656329252054,pref_apriori,true,true,true,1
6,utopian,8909,care,true,true,true,true,0,0,0,0,0.871,0,0,0,0,0,0,disruptor,0.4113680434816813,proactive,utopian,0.5269233079817918,pref_care,true,true,true,1
6,utopian,8910,care,true,true,true,true,701,339,2,2,0.575,2,47,0,2,0,0,mediator,0.9171006725584326,reactive,utopian,0.4986661776198025,pref_care,true,true,true,1
6,utopian,8911,care,true,true,true,true,850,525,1,1,0.831,5,135,3,1,0,1,responder,0.4946608475501515,reactive,utopian,0.5270125507085182,pref_care,true,true,true,1
6,utopian,8913,legal,true,true,true,true,618,370,1,1,0.363,2,90,1,1,0,0,initiator,0.12401104245893002,reactive,utopian,0.7046763639421161,pref_legal,true,true,true,1
6,utopian,8914,legal,true,true,true,true,302,132,1,1,0.704,2,1,1,1,0,0,responder,0.35476214874546064,reactive,utopian,0.691818171404971,pref_apriori,true,true,true,1
6,utopian,8916,legal,true,true,true,true,1059,633,3,3,0.517,6,114,3,3,0,0,disruptor,0.045952272468977484,reactive,utopian,0.47631461472085596,pref_legal,true,true,true,1
6,utopian,8917,epistemic,true,true,true,true,468,314,0,0,0.812,2,165,2,0,0,0,mediator,0.41274397458152745,reactive,utopian,0.40155891221282053,pref_care,true,true,true,1
6,utopian,8918,legal,true,true,true,true,1526,1002,1,1,0.892,6,177,5,1,0,0,disruptor,0.5767534381633752,proactive,utopian,0.726354783952333,pref_legal,true,true,true,1
6,utopian,8921,legal,true,true,true,true,695,503,1,1,0.458,6,221,4,1,0,1,initiator,0.9686105235709568,reactive,utopian,0.7104503806734195,pref_legal,true,true,true,1
6,utopian,8922,apriori,true,true,true,true,0,0,0,0,0.670,0,0,0,0,0,0,initiator,0.6831675976026199,reactive,utopian,0.660746653613747,pref_apriori,true,true,true,1
6,utopian,8925,care,true,true,true,true,179,75,1,1,0.439,2,20,1,1,0,0,disruptor,0.8023258730406849,reactive,utopian,0.6502705678275769,pref_care,true,true,true,1
6,utopian,8926,epistemic,true,true,true,true,592,456,0,0,0.666,3,253,3,0,0,0,responder,0.8020905429553498,proactive,utopian,0.7114249147238063,pref_care,true,true,true,1
6,utopian,8927,legal,true,true,true,true,1153,722,2,2,0.638,5,194,3,2,0,0,responder,0.014706516168171757,proactive,utopian,0.6782548348353711,pref_legal,true,true,true,1
6,utopian,8929,epistemic,true,true,true,true,718,438,2,2,0.529,4,71,2,2,0,0,disruptor,0.8694887754488765,reactive,utopian,0.6998171747927722,pref_epistemic,true,true,true,1
6,utopian,8930,apriori,true,true,true,true,0,0,0,0,0.971,0,0,0,0,0,0,initiator,0.9052385304731201,proactive,utopian,0.46208880620257653,pref_apriori,true,true,true,1
6,utopian,8931,legal,true,true,true,true,114,52,0,0,0.809,1,3,1,0,0,0,responder,0.2776872797311919,proactive,utopian,0.4729793591845738,pref_legal,true,true,true,1
6,utopian,8933,legal,true,true,true,true,1065,566,2,2,0.451,3,124,1,2,0,0,mediator,0.8354474786542925,proactive,utopian,0.7319133645050229,pref_legal,true,true,true,1
6,utopian,8934,apriori,true,true,true,true,341,238,1,1,0.641,2,143,1,1,0,0,responder,0.9232468584787574,proactive,utopian,0.5567409772350063,pref_apriori,true,true,true,1
6,utopian,8935,apriori,true,true,true,true,609,313,1,1,0.993,2,19,0,1,0,1,disruptor,0.7841764155168466,proactive,utopian,0.6232944605552544,pref_legal,true,true,true,1
6,utopian,8936,apriori,true,true,true,true,1364,726,1,1,0.813,3,104,2,1,0,0,mediator,0.4018663536938478,proactive,utopian,0.6712188853271659,pref_apriori,true,true,true,1
6,utopian,8937,care,true,true,true,true,799,450,2,2,0.488,3,93,1,2,0,0,initiator,0.5126262635448781,reactive,utopian,0.5782183322031749,pref_care,true,true,true,1
6,utopian,8938,apriori,true,true,true,true,476,370,0,0,0.631,2,216,2,0,0,0,initiator,0.05520120830139641,reactive,utopian,0.6429469236927885,pref_apriori,true,true,true,1
6,utopian,8939,apriori,true,true,true,true,495,307,2,2,0.802,2,100,0,2,0,0,mediator,0.9651841980706952,proactive,utopian,0.6625072601152232,pref_apriori,true,true,true,1
6,utopian,8941,care,true,true,true,true,979,602,0,0,0.484,4,118,4,0,0,0,initiator,0.7557011541542641,proactive,utopian,0.7038771060489137,pref_care,true,true,true,1
